Provincia,Población,Latitud,Longitud
Málaga,Cuevas de San Marcos,37.26963,-4.414079
Málaga,Cuevas del Becerro,36.87637,-5.045729
Málaga,Cútar,36.83069,-4.228007
Málaga,Estepona,36.42477,-5.144903
Málaga,Faraján,36.6162,-5.189152
Málaga,Frigiliana,36.79252,-3.898076
Málaga,Fuengirola,36.53901,-4.624353
Málaga,Fuente de Piedra,37.13463,-4.729656
Málaga,Gaucín,36.5183,-5.317524
Málaga,Genalguacil,36.54427,-5.235879
Málaga,Guaro,36.65645,-4.833355
Málaga,Humilladero,37.11469,-4.703457
Málaga,Igualeja,36.63033,-5.122461
Málaga,Istán,36.58216,-4.949401
Málaga,Iznate,36.77612,-4.18356
Málaga,Jimera de Líbar,36.65202,-5.273455
Málaga,Jubrique,36.56432,-5.215247
Málaga,Júzcar,36.62506,-5.170815
Málaga,Macharaviaya,36.76239,-4.213979
Málaga,Málaga,36.71965,-4.420019
Málaga,Manilva,36.37706,-5.249271
Málaga,Marbella,36.50994,-4.886352
Málaga,Mijas,36.5957,-4.637619
Málaga,Moclinejo,36.7712,-4.254001
Málaga,Mollina,37.12564,-4.657106
Málaga,Monda,36.63018,-4.831124
Málaga,Montejaque,36.73365,-5.251382
Málaga,Nerja,36.74503,-3.876649
Málaga,Ojén,36.56424,-4.856492
Málaga,Parauta,36.65533,-5.129627
Málaga,Periana,36.92694,-4.187304
Málaga,Pizarra,36.76717,-4.707456
Málaga,Pujerra,36.6127,-5.149421
Málaga,Rincón de la Victoria,36.71566,-4.275504
Málaga,Riogordo,36.91491,-4.293622
Málaga,Ronda,36.74196,-5.166412
Málaga,Salares,36.85496,-4.024393
Málaga,Sayalonga,36.79799,-4.011899
Málaga,Sedella,36.86289,-4.03307
Málaga,Sierra de Yeguas,37.12461,-4.868739
Málaga,Teba,36.98348,-4.920274
Málaga,Tolox,36.68674,-4.904676
Málaga,Torremolinos,36.62179,-4.500273
Málaga,Torrox,36.75845,-3.952617
Málaga,Totalán,36.76529,-4.297044
Málaga,Valle de Abdalajís,36.93133,-4.682709
Málaga,Vélez-Málaga,36.77864,-4.100675
Málaga,Villanueva de Algaidas,37.18628,-4.450837
Málaga,Villanueva de Tapia,37.18035,-4.335978
Málaga,Villanueva del Rosario,36.99622,-4.364309
Málaga,Villanueva del Trabuco,37.02825,-4.338388
Málaga,Viñuela,36.8628,-4.141331
Málaga,Yunquera,36.73168,-4.920869
Sevilla,Aguadulce,37.25283,-4.991125
Sevilla,Alanís,38.03748,-5.715293
Sevilla,Albaida del Aljarafe,37.42702,-6.165926
Sevilla,Alcalá de Guadaíra,37.33833,-5.844032
Sevilla,Alcalá del Río,37.51827,-5.978236
Sevilla,Alcolea del Río,37.61416,-5.671293
Sevilla,Algaba (La),37.46177,-6.013736
Sevilla,Algámitas,37.01501,-5.149775
Sevilla,Almadén de la Plata,37.87345,-6.079766
Sevilla,Almensilla,37.30904,-6.113987
Sevilla,Arahal,37.2641,-5.542829
Sevilla,Aznalcázar,37.30518,-6.248415
Sevilla,Aznalcóllar,37.52354,-6.269565
Sevilla,Badolatosa,37.30871,-4.672858
Sevilla,Benacazón,37.35343,-6.199005
Sevilla,Bollullos de la Mitación,37.34011,-6.138757
Sevilla,Bormujos,37.37101,-6.070961
Sevilla,Brenes,37.55057,-5.873065
Sevilla,Burguillos,37.58725,-5.967274
Sevilla,Cabezas de San Juan (Las),36.98133,-5.940864
Sevilla,Camas,37.40087,-6.032911
Sevilla,Campana (La),37.56945,-5.425768
Sevilla,Cañada Rosal,37.59894,-5.210358
Sevilla,Cantillana,37.60867,-5.825826
Sevilla,Carmona,37.47102,-5.642328
Sevilla,Carrión de los Céspedes,37.36847,-6.328958
Sevilla,Casariche,37.29389,-4.759532
Sevilla,Castilblanco de los Arroyos,37.67459,-5.9893
Sevilla,Castilleja de Guzmán,37.40865,-6.057408
Sevilla,Castilleja de la Cuesta,37.38644,-6.051838
Sevilla,Castilleja del Campo,37.38591,-6.33445
Sevilla,Castillo de las Guardas (El),37.6916,-6.314299
Sevilla,Cazalla de la Sierra,37.9296,-5.760799
Sevilla,Constantina,37.87227,-5.619115
Sevilla,Coria del Río,37.28506,-6.051814
Sevilla,Coripe,36.97023,-5.441308
Sevilla,Coronil (El),37.08228,-5.633467
Sevilla,Corrales (Los),37.09732,-4.98291
Sevilla,Cuervo de Sevilla (El),36.85136,-6.041625
Sevilla,Dos Hermanas,37.28318,-5.922242
Sevilla,Écija,37.54093,-5.079953
Sevilla,Espartinas,37.37997,-6.123577
Sevilla,Estepa,37.29147,-4.878506
Sevilla,Fuentes de Andalucía,37.46221,-5.348385
Sevilla,Garrobo (El),37.62539,-6.172421
Sevilla,Gelves,37.33677,-6.025333
Sevilla,Gerena,37.52553,-6.157654
Sevilla,Gilena,37.25134,-4.913494
Sevilla,Gines,37.38713,-6.078264
Sevilla,Guadalcanal,38.09198,-5.821165
Sevilla,Guillena,37.53902,-6.052268
Sevilla,Herrera,37.36176,-4.850014
Sevilla,Huévar del Aljarafe,37.35599,-6.27659
Sevilla,Isla Mayor,37.13356,-6.162807
Sevilla,Lantejuela (La),37.35353,-5.222986
Sevilla,Lebrija,36.91951,-6.078367
Sevilla,Lora de Estepa,37.26869,-4.827815
Sevilla,Lora del Río,37.65923,-5.526284
Sevilla,Luisiana (La),37.52613,-5.248721
Sevilla,Madroño (El),37.64548,-6.511699
Sevilla,Mairena del Alcor,37.37316,-5.747595
Sevilla,Mairena del Aljarafe,37.34449,-6.065354
Sevilla,Marchena,37.32972,-5.416465
Sevilla,Marinaleda,37.37473,-4.953792
Sevilla,Martín de la Jara,37.10655,-4.962173
Sevilla,Molares (Los),37.15531,-5.719529
Sevilla,Montellano,36.99564,-5.570882
Sevilla,Morón de la Frontera,37.1223,-5.451869
Sevilla,Navas de la Concepción (Las),37.93347,-5.464808
Sevilla,Olivares,37.41868,-6.155926
Sevilla,Osuna,37.23697,-5.102748
Sevilla,Palacios y Villafranca (Los),37.15859,-5.924166
Sevilla,Palomares del Río,37.32256,-6.057716
Sevilla,Paradas,37.28981,-5.497219
Sevilla,Pedrera,37.22301,-4.896754
Sevilla,Pedroso (El),37.84222,-5.763515
Sevilla,Peñaflor,37.70726,-5.346412
Sevilla,Pilas,37.30167,-6.302449
Sevilla,Pruna,36.97364,-5.222943
Sevilla,Puebla de Cazalla (La),37.22441,-5.31227
Sevilla,Puebla de los Infantes (La),37.77852,-5.388995
Sevilla,Puebla del Río (La),37.26748,-6.062557
Sevilla,Real de la Jara (El),37.95061,-6.1559
Sevilla,Rinconada (La),37.4878,-5.979309
Sevilla,Roda de Andalucía (La),37.20099,-4.779276
Sevilla,Ronquillo (El),37.72555,-6.176963
Sevilla,Rubio (El),37.3557,-4.988925
Sevilla,Salteras,37.41824,-6.111633
Sevilla,San Juan de Aznalfarache,37.35838,-6.035451
Sevilla,San Nicolás del Puerto,37.99353,-5.653036
Sevilla,Sanlúcar la Mayor,37.38578,-6.201977
Sevilla,Santiponce,37.43869,-6.038414
Sevilla,Saucejo (El),37.07005,-5.096187
Sevilla,Sevilla,37.38264,-5.996295
Sevilla,Tocina,37.60978,-5.733069
Sevilla,Tomares,37.37404,-6.045198
Sevilla,Umbrete,37.36993,-6.157722
Sevilla,Utrera,37.18142,-5.781507
Sevilla,Valencina de la Concepción,37.41601,-6.076959
Sevilla,Villamanrique de la Condesa,37.2463,-6.306533
Sevilla,Villanueva de San Juan,37.05036,-5.175473
Sevilla,Villanueva del Ariscal,37.39572,-6.141313
Sevilla,Villanueva del Río y Minas,37.6601,-5.714389
Sevilla,Villaverde del Río,37.58805,-5.873684
Sevilla,Viso del Alcor (El),37.38826,-5.719357
Huesca,Abiego,42.12121,-0.0710325
Huesca,Abizanda,42.24253,0.1962168
Huesca,Adahuesca,42.14478,-0.0074547
Huesca,Agüero,42.35485,-0.7945753
Huesca,Aínsa-Sobrarbe,42.41556,0.1469093
Huesca,Aisa,42.68278,0.6169444
Huesca,Albalate de Cinca,41.72295,0.145821
Huesca,Albalatillo,41.73671,-0.1505924
Huesca,Albelda,41.86542,0.4611521
Huesca,Albero Alto,42.05005,-0.3374676
Huesca,Albero Bajo,42.0252,-0.3813607
Huesca,Alberuela de Tubo,41.9088,-0.2136612
Huesca,Alcalá de Gurrea,42.06782,-0.6856087
Huesca,Alcalá del Obispo,42.07784,-0.2930976
Huesca,Alcampell,41.9059,0.4318866
Huesca,Alcolea de Cinca,41.71719,0.1180138
Huesca,Alcubierre,41.8068,-0.4514643
Huesca,Alerre,42.16312,-0.462901
Huesca,Alfántega,41.82908,0.1477768
Huesca,Almudévar,42.03736,-0.5796334
Huesca,Almunia de San Juan,41.93567,0.24484
Huesca,Almuniente,41.94961,-0.4104751
Huesca,Alquézar,42.17119,0.0240388
Huesca,Altorricón,41.80322,0.4131394
Huesca,Angüés,42.11126,-0.153561
Huesca,Ansó,42.75754,-0.8281171
Huesca,Antillón,42.0359,-0.1623112
Huesca,Aragüés del Puerto,42.70673,-0.6700809
Huesca,Arén,42.25887,0.7209243
Huesca,Argavieso,42.05301,-0.2790706
Huesca,Arguis,42.31468,-0.4385688
Huesca,Ayerbe,42.27497,-0.6887537
Huesca,Azanuy-Alins,41.9738,0.3116778
Huesca,Azara,42.06894,-0.0314073
Huesca,Azlor,42.09446,-0.0439338
Huesca,Baélls,41.95377,0.4596325
Huesca,Bailo,42.51,-0.8113827
Huesca,Baldellou,41.91793,0.5468061
Huesca,Ballobar,41.62202,0.1911941
Huesca,Banastás,42.18112,-0.4504838
Huesca,Barbastro,42.0348,0.1239805
Huesca,Barbués,41.97961,-0.419158
Huesca,Barbuñales,42.02539,-0.0875083
Huesca,Bárcabo,42.24125,0.0694723
Huesca,Belver de Cinca,41.68973,0.1784385
Huesca,Benabarre,42.10639,0.4791799
Huesca,Benasque,42.60514,0.5239731
Huesca,Berbegal,41.96134,-0.0015523
Huesca,Bielsa,42.6338,0.2184766
Huesca,Bierge,42.16133,-0.0829719
Huesca,Biescas,42.62798,-0.3246984
Huesca,Binaced,41.82656,0.2010187
Huesca,Binéfar,41.85286,0.2937235
Huesca,Bisaurri,42.4967,0.5070404
Huesca,Biscarrués,42.22821,-0.7515044
Huesca,Blecua y Torres,42.05741,-0.1870271
Huesca,Boltaña,42.44247,0.0698157
Huesca,Bonansa,42.4271,0.6676375
Huesca,Borau,42.65874,-0.5881645
Huesca,Broto,42.60481,-0.1235453
Huesca,Caldearenas,42.39699,-0.4999619
Huesca,Campo,42.40875,0.3940125
Huesca,Camporrélls,41.95886,0.5218998
Huesca,Canal de Berdún,42.60377,-0.8584673
Huesca,Candasnos,41.50383,0.0641451
Huesca,Canfranc,42.71557,-0.5256487
Huesca,Capdesaso,41.84393,-0.1854229
Huesca,Capella,42.19704,0.3961923
Huesca,Casbas de Huesca,42.15627,-0.1404078
Huesca,Castejón de Monegros,41.61756,-0.2399075
Huesca,Castejón de Sos,42.5132,0.4930989
Huesca,Castejón del Puente,41.96238,0.1569228
Huesca,Castelflorite,41.80238,-0.0215957
Huesca,Castiello de Jaca,42.6319,-0.5506048
Huesca,Castigaleu,42.20435,0.5783337
Huesca,Castillazuelo,42.06716,0.0654169
Huesca,Castillonroy,41.88442,0.5141938
Huesca,Chalamera,41.66556,0.1619226
Huesca,Chía,42.52047,0.4657107
Huesca,Chimillas,42.17066,-0.4507998
Huesca,Colungo,42.17274,0.0645458
Huesca,Esplús,41.79845,0.2743229
Huesca,Estada,42.07153,0.2348273
Huesca,Estadilla,42.056,0.2439407
Huesca,Estopiñán del Castillo,41.99734,0.5428858
Huesca,Fago,42.73519,-0.8654409
Huesca,Fanlo,42.58699,-0.0211814
Huesca,Fiscal,42.49565,-0.1211532
Huesca,Fonz,42.01005,0.2583155
Huesca,Foradada del Toscar,42.41026,0.3507822
Huesca,Fraga,41.52243,0.3489263
Huesca,Fueva (La),42.45247,0.2807868
Huesca,Gistaín,42.59116,0.3360597
Huesca,Grado (El),42.15097,0.2234078
Huesca,Grañén,41.93995,-0.3692021
Huesca,Graus,42.19274,0.3389097
Huesca,Gurrea de Gállego,42.01335,-0.7621484
Huesca,Hoz de Jaca,42.69039,-0.3062892
Huesca,Hoz y Costean,42.13334,0.1333333
Huesca,Huerto,41.93188,-0.1666296
Huesca,Huesca,42.1401,-0.408898
Huesca,Ibieca,42.16119,-0.2077939
Huesca,Igriés,42.21444,-0.4315612
Huesca,Ilche,41.95788,0.0574015
Huesca,Isábena,42.31,0.527
Huesca,Jaca,42.57101,-0.5494531
Huesca,Jasa,42.69462,-0.665348
Huesca,Labuerda,42.452,0.1346856
Huesca,Laluenga,42.00335,-0.0464519
Huesca,Lalueza,41.84184,-0.255536
Huesca,Lanaja,41.77214,-0.32952
Huesca,Laperdiguera,41.99125,-0.0464749
Huesca,Lascellas-Ponzano,42.06499,-0.075216
Huesca,Lascuarre,42.19926,0.5159816
Huesca,Laspaúles,42.47078,0.5984959
Huesca,Laspuña,42.50342,0.1536913
Huesca,Loarre,42.31464,-0.6249158
Huesca,Loporzano,42.16131,-0.324034
Huesca,Loscorrales,42.25349,-0.6408842
Huesca,Lupiñén-Ortilla,42.17545,-0.5807649
Huesca,Monesma y Cajigar,42.26012,0.5972991
Huesca,Monflorite-Lascasas,42.09462,-0.3563396
Huesca,Montanuy,42.46497,0.6956547
Huesca,Monzón,41.91031,0.1946406
Huesca,Naval,42.1935,0.152271
Huesca,Novales,42.03196,-0.2884137
Huesca,Nueno,42.26603,-0.4402177
Huesca,Olvena,42.10948,0.2596299
Huesca,Ontiñena,41.67529,0.0884791
Huesca,Osso de Cinca,41.66531,0.1914486
Huesca,Palo,42.32282,0.24378
Huesca,Panticosa,42.72368,-0.282123
Huesca,Peñalba,41.50001,-0.0384445
Huesca,Peñas de Riglos (Las),42.34886,-0.7268404
Huesca,Peralta de Alcofea,41.93196,-0.0664381
Huesca,Peralta de Calasanz,42.01811,0.3936722
Huesca,Peraltilla,42.05527,-0.0169962
Huesca,Perarrúa,42.26766,0.3514397
Huesca,Pertusa,42.00211,-0.1273263
Huesca,Piracés,42.00398,-0.3173049
Huesca,Plan,42.56667,-0.3333333
Huesca,Poleñino,41.87049,-0.3096014
Huesca,Pozán de Vero,42.08028,0.0336244
Huesca,Puebla de Castro (La),42.14466,0.2874012
Huesca,Puente de Montañana,42.15042,0.6935181
Huesca,Puente la Reina de Jaca,42.56241,-0.787348
Huesca,Puértolas,42.54812,0.132426
Huesca,Pueyo de Araguás (El),42.44161,0.1618542
Huesca,Pueyo de Santa Cruz,41.85814,0.1572041
Huesca,Quicena,42.14807,-0.3585494
Huesca,Robres,41.86637,-0.4609118
Huesca,Sabiñánigo,42.5197,-0.3650786
Huesca,Sahún,42.57606,0.4648095
Huesca,Salas Altas,42.11472,0.0712943
Huesca,Salas Bajas,42.09966,0.0836292
Huesca,Salillas,41.99313,-0.2247787
Huesca,Sallent de Gállego,42.77204,-0.3347842
Huesca,San Esteban de Litera,41.90414,0.3258535
Huesca,San Juan de Plan,42.5874,0.3445169
Huesca,San Miguel del Cinca,41.82222,0.0761111
Huesca,Sangarrén,42.01752,-0.4311999
Huesca,Santa Cilia,42.56117,-0.7136365
Huesca,Santa Cruz de la Serós,42.52251,-0.6743599
Huesca,Santa María de Dulcis,42.12139,0.0238889
Huesca,Santaliestra y San Quílez,42.30676,0.3654154
Huesca,Sariñena,41.79218,-0.1572419
Huesca,Secastilla,42.18098,0.2667636
Huesca,Seira,42.48045,0.4298865
Huesca,Sena,41.71468,-0.0437513
Huesca,Senés de Alcubierre,41.90733,-0.4904756
Huesca,Sesa,41.99627,-0.2454906
Huesca,Sesué,42.55166,0.4727303
Huesca,Siétamo,42.12341,-0.2796467
Huesca,Sopeira,42.31677,0.7468303
Huesca,Sotonera (La),42.25468,-0.5446912
Huesca,Tamarite de Litera,41.86698,0.4220118
Huesca,Tardienta,41.97935,-0.538924
Huesca,Tella-Sin,42.58333,0.2
Huesca,Tierz,42.13257,-0.3533829
Huesca,Tolva,42.11551,0.56399
Huesca,Torla,42.62793,-0.1106253
Huesca,Torralba de Aragón,41.93518,-0.5106578
Huesca,Torre la Ribera,42.37292,0.5268245
Huesca,Torrente de Cinca,41.47287,0.3348973
Huesca,Torres de Alcanadre,41.968,-0.1109713
Huesca,Torres de Barbués,41.95996,-0.4323657
Huesca,Tramaced,41.97267,-0.2976621
Huesca,Valfarta,41.55791,-0.1338425
Huesca,Valle de Bardají,42.43333,0.4666667
Huesca,Valle de Hecho,42.7395,-0.7503078
Huesca,Valle de Lierp,42.38,0.489
Huesca,Velilla de Cinca,41.587,0.261464
Huesca,Vencillón,41.7051,0.3219554
Huesca,Veracruz,42.38238,0.610943
Huesca,Viacamp y Litera,42.12725,0.6159651
Huesca,Vicién,42.0555,-0.4401985
Huesca,Villanova,42.54668,0.4618572
Huesca,Villanúa,42.67982,-0.5308006
Huesca,Villanueva de Sigena,41.71533,-0.0088677
Huesca,Yebra de Basa,42.48631,-0.2820295
Huesca,Yésero,42.61928,-0.2497312
Huesca,Zaidín,41.60407,0.266089
Teruel,Ababuj,40.54846,-0.8077833
Teruel,Abejuela,39.91035,-0.8941151
Teruel,Aguatón,40.67128,-1.234348
Teruel,Aguaviva,40.82281,-0.197559
Teruel,Aguilar del Alfambra,40.59013,-0.7964078
Teruel,Alacón,41.02371,-0.6967831
Teruel,Alba,40.61812,-1.345689
Teruel,Albalate del Arzobispo,41.12081,-0.510963
Teruel,Albarracín,40.40652,-1.444402
Teruel,Albentosa,40.10305,-0.7695187
Teruel,Alcaine,40.95359,-0.7054526
Teruel,Alcalá de la Selva,40.37181,-0.7197202
Teruel,Alcañiz,41.04895,-0.1306302
Teruel,Alcorisa,40.89169,-0.3806293
Teruel,Alfambra,40.54725,-1.033759
Teruel,Aliaga,40.67419,-0.7019678
Teruel,Allepuz,40.49272,-0.7275794
Teruel,Alloza,40.96944,-0.5302091
Teruel,Allueva,40.98565,-1.042622
Teruel,Almohaja,40.60515,-1.437312
Teruel,Alobras,40.17833,-1.388046
Teruel,Alpeñés,40.79881,-1.065551
Teruel,Anadón,40.98174,-0.9833327
Teruel,Andorra,40.97544,-0.4436573
Teruel,Arcos de las Salinas,39.99099,-1.042252
Teruel,Arens de Lledó,40.99172,0.2717271
Teruel,Argente,40.68888,-1.163326
Teruel,Ariño,41.03015,-0.5921203
Teruel,Azaila,41.29047,-0.4952874
Teruel,Bádenas,41.09168,-1.121329
Teruel,Báguena,41.04003,-1.356289
Teruel,Bañón,40.83926,-1.190015
Teruel,Barrachina,40.89761,-1.140161
Teruel,Bea,41.03651,-1.146732
Teruel,Beceite,40.83106,0.1795601
Teruel,Bello,40.92228,-1.499419
Teruel,Belmonte de San José,40.87395,-0.0630138
Teruel,Berge,40.85691,-0.426644
Teruel,Bezas,40.33197,-1.32469
Teruel,Blancas,40.81325,-1.48246
Teruel,Blesa,41.05129,-0.8843605
Teruel,Bordón,40.68736,-0.3218952
Teruel,Bronchales,40.50909,-1.589083
Teruel,Bueña,40.70864,-1.267302
Teruel,Burbáguena,41.01594,-1.337462
Teruel,Cabra de Mora,40.31739,-0.8070812
Teruel,Calaceite,41.01737,0.1883228
Teruel,Calamocha,40.92026,-1.300972
Teruel,Calanda,40.94182,-0.2341148
Teruel,Calomarde,40.37254,-1.575251
Teruel,Camañas,40.64226,-1.137267
Teruel,Camarena de la Sierra,40.1476,-1.040907
Teruel,Camarillas,40.61241,-0.7541127
Teruel,Caminreal,40.83794,-1.325887
Teruel,Cañada de Benatanduz,40.58067,-0.5349099
Teruel,Cañada de Verich (La),40.86644,-0.0995028
Teruel,Cañada Vellida,40.7075,-0.9136373
Teruel,Cañizar del Olivar,40.81605,-0.6457179
Teruel,Cantavieja,40.52803,-0.4055863
Teruel,Cascante del Río,40.1959,-1.11522
Teruel,Castejón de Tornos,40.99822,-1.425183
Teruel,Castel de Cabra,40.80246,-0.6970078
Teruel,Castellar (El),40.36524,-0.8173128
Teruel,Castellote,40.80043,-0.3202745
Teruel,Castelnou,41.22842,-0.364945
Teruel,Castelserás,40.98142,-0.1479251
Teruel,Cedrillas,40.43633,-0.8514571
Teruel,Celadas,40.4751,-1.1496
Teruel,Cella,40.4551,-1.286764
Teruel,Cerollera (La),40.84003,-0.055186
Teruel,Codoñera (La),40.93358,-0.0862302
Teruel,Corbalán,40.4036,-0.9857588
Teruel,Cortes de Aragón,40.97435,-0.8356173
Teruel,Cosa,40.8343,-1.136364
Teruel,Cretas,40.92919,0.2118405
Teruel,Crivillén,40.88327,-0.5752621
Teruel,Cuba (La),40.59166,-0.2970706
Teruel,Cubla,40.21148,-1.079226
Teruel,Cucalón,41.08574,-1.214002
Teruel,Cuervo (El),40.15096,-1.325314
Teruel,Cuevas de Almudén,40.71449,-0.8305358
Teruel,Cuevas Labradas,40.45322,-1.05266
Teruel,Ejulve,40.77497,-0.5545593
Teruel,Escorihuela,40.54573,-0.9731783
Teruel,Escucha,40.79532,-0.8095553
Teruel,Estercuel,40.85538,-0.63077
Teruel,Ferreruela de Huerva,41.06351,-1.233128
Teruel,Fonfría,40.99593,-1.08479
Teruel,Formiche Alto,40.32515,-0.8938176
Teruel,Fórnoles,40.89391,-0.0040137
Teruel,Fortanete,40.50564,-0.523106
Teruel,Foz-Calanda,40.92335,-0.2674085
Teruel,Fresneda (La),40.928,0.0749166
Teruel,Frías de Albarracín,40.33777,-1.61514
Teruel,Fuenferrada,40.86872,-1.011204
Teruel,Fuentes Calientes,40.70115,-0.9790183
Teruel,Fuentes Claras,40.86362,-1.323613
Teruel,Fuentes de Rubielos,40.16914,-0.6190795
Teruel,Fuentespalda,40.80629,0.0646729
Teruel,Galve,40.65557,-0.8808522
Teruel,Gargallo,40.83582,-0.5847404
Teruel,Gea de Albarracín,40.41083,-1.34803
Teruel,Ginebrosa (La),40.87043,-0.1334234
Teruel,Griegos,40.42653,-1.710974
Teruel,Guadalaviar,40.38779,-1.717363
Teruel,Gúdar,40.44069,-0.720406
Teruel,Híjar,41.17572,-0.451008
Teruel,Hinojosa de Jarque,40.69128,-0.78589
Teruel,Hoz de la Vieja (La),40.92379,-0.8433804
Teruel,Huesa del Común,41.00974,-0.919908
Teruel,Iglesuela del Cid (La),40.48194,-0.3190694
Teruel,Jabaloyas,40.24036,-1.407509
Teruel,Jarque de la Val,40.70321,-0.801036
Teruel,Jatiel,41.21877,-0.3813306
Teruel,Jorcas,40.54332,-0.7536469
Teruel,Josa,40.95604,-0.7673877
Teruel,Lagueruela,41.04225,-1.192358
Teruel,Lanzuela,41.09767,-1.204139
Teruel,Libros,40.16194,-1.234506
Teruel,Lidón,40.71624,-1.11308
Teruel,Linares de Mora,40.32256,-0.5739371
Teruel,Lledó,40.95488,0.2769528
Teruel,Loscos,41.08124,-1.044818
Teruel,Maicas,40.966,-0.8897479
Teruel,Manzanera,40.05788,-0.8298928
Teruel,Martín del Río,40.84419,-0.895496
Teruel,Mas de las Matas,40.83395,-0.2415907
Teruel,Mata de los Olmos (La),40.86584,-0.5210474
Teruel,Mazaleón,41.04979,0.1039728
Teruel,Mezquita de Jarque,40.72208,-0.8684379
Teruel,Mirambel,40.58709,-0.3423839
Teruel,Miravete de la Sierra,40.57729,-0.6942516
Teruel,Molinos,40.81963,-0.450496
Teruel,Monforte de Moyuela,41.05423,-1.014965
Teruel,Monreal del Campo,40.7903,-1.354099
Teruel,Monroyo,40.7874,-0.0317478
Teruel,Montalbán,40.83571,-0.7995237
Teruel,Monteagudo del Castillo,40.45858,-0.8180161
Teruel,Monterde de Albarracín,40.49734,-1.491821
Teruel,Mora de Rubielos,40.25319,-0.7525505
Teruel,Moscardón,40.33262,-1.537196
Teruel,Mosqueruela,40.36135,-0.4491089
Teruel,Muniesa,41.03386,-0.8120759
Teruel,Noguera de Albarracín,40.46058,-1.597306
Teruel,Nogueras,41.13451,-1.066893
Teruel,Nogueruelas,40.23698,-0.637303
Teruel,Obón,40.90473,-0.7230815
Teruel,Odón,40.88443,-1.567813
Teruel,Ojos Negros,40.73796,-1.500031
Teruel,Olba,40.13258,-0.6249871
Teruel,Oliete,40.99805,-0.6744237
Teruel,Olmos (Los),40.87758,-0.4884439
Teruel,Orihuela del Tremedal,40.55058,-1.649716
Teruel,Orrios,40.58663,-0.9876969
Teruel,Palomar de Arroyos,40.77993,-0.7503164
Teruel,Pancrudo,40.76154,-1.029473
Teruel,Parras de Castellote (Las),40.77547,-0.2433772
Teruel,Peñarroya de Tastavins,40.75538,0.0393172
Teruel,Peracense,40.64172,-1.469499
Teruel,Peralejos,40.48456,-1.0332
Teruel,Perales del Alfambra,40.63414,-1.003348
Teruel,Pitarque,40.64859,-0.5922781
Teruel,Plou,40.99202,-0.8543398
Teruel,Pobo (El),40.50883,-0.8608847
Teruel,Portellada (La),40.88211,0.0554401
Teruel,Pozondón,40.56161,-1.470096
Teruel,Pozuel del Campo,40.77131,-1.506898
Teruel,Puebla de Híjar (La),41.2209,-0.443926
Teruel,Puebla de Valverde (La),40.2247,-0.9297862
Teruel,Puertomingalvo,40.26479,-0.4600198
Teruel,Ráfales,40.83759,0.0208083
Teruel,Rillo,40.72252,-0.9954608
Teruel,Riodeva,40.11693,-1.148196
Teruel,Ródenas,40.64137,-1.516299
Teruel,Royuela,40.37698,-1.512188
Teruel,Rubiales,40.27658,-1.269214
Teruel,Rubielos de la Cérida,40.77098,-1.212446
Teruel,Rubielos de Mora,40.19006,-0.6514604
Teruel,Salcedillo,40.96213,-1.005372
Teruel,Saldón,40.32478,-1.428428
Teruel,Samper de Calanda,41.19006,-0.390319
Teruel,San Agustín,40.05976,-0.6927521
Teruel,San Martín del Río,41.06547,-1.386255
Teruel,Santa Cruz de Nogueras,41.11458,-1.088758
Teruel,Santa Eulalia,40.56639,-1.312636
Teruel,Sarrión,40.14188,-0.815191
Teruel,Segura de los Baños,40.9402,-0.9511759
Teruel,Seno,40.81201,-0.3388541
Teruel,Singra,40.65592,-1.311811
Teruel,Terriente,40.29725,-1.504428
